eic,eicsumn,pol,SUM(EMS)
49999549990000,OTHER (INDUSTRIAL PROCESSES),78875.0,73.83145445759999
49999570000000,OTHER (INDUSTRIAL PROCESSES),78875.0,0.2414856448
49999580000000,OTHER (INDUSTRIAL PROCESSES),78875.0,0.3737250974729241
1000502540000,ELECTRIC UTILITIES,75694.0,92.77224
1004501420000,ELECTRIC UTILITIES,75694.0,0.0
5000501100000,MANUFACTURING AND INDUSTRIAL,75694.0,0.0
5000502540000,MANUFACTURING AND INDUSTRIAL,75694.0,62.1712
5001001100000,MANUFACTURING AND INDUSTRIAL,75694.0,0.0
6000501300000,SERVICE AND COMMERCIAL,75694.0,0.0
6000501440000,SERVICE AND COMMERCIAL,75694.0,0.02
6001001300000,SERVICE AND COMMERCIAL,75694.0,0.4
6004501100000,SERVICE AND COMMERCIAL,75694.0,0.0
6007002400000,SERVICE AND COMMERCIAL,75694.0,7.51
9999500000000,OTHER (FUEL COMBUSTION),75694.0,521.0505836534296
11011003000000,SEWAGE TREATMENT,75694.0,3527.665884927
12012202400000,LANDFILLS,75694.0,19.83484848484849
12012202420000,LANDFILLS,75694.0,226.3903546923904
12012454000000,LANDFILLS,75694.0,3.2880000000000003
12013201360000,LANDFILLS,75694.0,292.441177773
14014000100000,SOIL REMEDIATION,75694.0,0.0
14099500100000,SOIL REMEDIATION,75694.0,83.03220740942206
19917002600000,OTHER (WASTE DISPOSAL),75694.0,977.8831616173524
19999500000000,OTHER (WASTE DISPOSAL),75694.0,9.86568099
22020481060000,DEGREASING,75694.0,75.92804684398571
22099530000000,DEGREASING,75694.0,3008.0766661952844
24099584000000,PRINTING,75694.0,36.13718411552347
31030216000000,OIL AND GAS PRODUCTION,75694.0,0.04
31032830000000,OIL AND GAS PRODUCTION,75694.0,0.04163
32035800100000,PETROLEUM REFINING,75694.0,100.82
32099500000000,PETROLEUM REFINING,75694.0,0.0
33099500100000,PETROLEUM MARKETING,75694.0,0.1447340553549939
33099511000000,PETROLEUM MARKETING,75694.0,0.001183
41032149990000,CHEMICAL,75694.0,9.055145206799999
41040020000000,CHEMICAL,75694.0,0.0677826240716727
41040020460000,CHEMICAL,75694.0,4.419427089473064
41040030000000,CHEMICAL,75694.0,165.7495
41040049990000,CHEMICAL,75694.0,1.5140726359999999
41040058000000,CHEMICAL,75694.0,0.0
41099500100000,CHEMICAL,75694.0,283.36
41099520020000,CHEMICAL,75694.0,0.542260992573382
41099530000000,CHEMICAL,75694.0,1403.240631248332
41099549990000,CHEMICAL,75694.0,492.39085062
41099570160000,CHEMICAL,75694.0,0.001628768
42099560000000,FOOD AND AGRICULTURE,75694.0,22.0820658982
43042470060000,MINERAL PROCESSES,75694.0,1.1046475020000002
43042670780000,MINERAL PROCESSES,75694.0,0.0
43042670920000,MINERAL PROCESSES,75694.0,0.0
43043070180000,MINERAL PROCESSES,75694.0,0.0
43043670060000,MINERAL PROCESSES,75694.0,0.003010721
43043670780000,MINERAL PROCESSES,75694.0,0.0
43099549990000,MINERAL PROCESSES,75694.0,8.45e-06
43099570000000,MINERAL PROCESSES,75694.0,61.484777470000004
43099570060000,MINERAL PROCESSES,75694.0,0.65
43099570640000,MINERAL PROCESSES,75694.0,0.0
44044470730000,METAL PROCESSES,75694.0,0.4794201056558363
44099570000000,METAL PROCESSES,75694.0,0.9265944645006016
47047049990000,ELECTRONICS,75694.0,0.0618965102286401
47099549990000,ELECTRONICS,75694.0,33.04112097583634
49999500000000,OTHER (INDUSTRIAL PROCESSES),75694.0,122.74214653078239
49999500100000,OTHER (INDUSTRIAL PROCESSES),75694.0,34.229432423264015
49999549990000,OTHER (INDUSTRIAL PROCESSES),75694.0,1061.3271578279998
49999570000000,OTHER (INDUSTRIAL PROCESSES),75694.0,3.471356144
49999580000000,OTHER (INDUSTRIAL PROCESSES),75694.0,9.396138750902526
1000502540000,ELECTRIC UTILITIES,98862.0,0.004938321
5000501100000,MANUFACTURING AND INDUSTRIAL,98862.0,0.000121661
5000502540000,MANUFACTURING AND INDUSTRIAL,98862.0,0.39415
6099501100000,SERVICE AND COMMERCIAL,98862.0,0.0
41040202480000,CHEMICAL,98862.0,0.0002477
49999500000000,OTHER (INDUSTRIAL PROCESSES),98862.0,0.0558
69068060000000,COOKING,98862.0,0.667329
1000502140000,ELECTRIC UTILITIES,41903575.0,0.0
1000502540000,ELECTRIC UTILITIES,41903575.0,0.004463308
2000502140000,COGENERATION,41903575.0,0.000336295
5000502540000,MANUFACTURING AND INDUSTRIAL,41903575.0,0.001444152
5200502540000,FOOD AND AGRICULTURAL PROCESSING,41903575.0,0.0
13099502660000,INCINERATORS,41903575.0,9.06e-08
41040020480000,CHEMICAL,41903575.0,8.56e-05
41099520000000,CHEMICAL,41903575.0,9.2e-05
43042970160000,MINERAL PROCESSES,41903575.0,0.001410279
43099570000000,MINERAL PROCESSES,41903575.0,7.36e-05
49999549990000,OTHER (INDUSTRIAL PROCESSES),41903575.0,4.66e-06
1000502540000,ELECTRIC UTILITIES,87865.0,0.07870449
5000501100000,MANUFACTURING AND INDUSTRIAL,87865.0,0.001929796
5000502540000,MANUFACTURING AND INDUSTRIAL,87865.0,0.07001800000000001
6004514000000,SERVICE AND COMMERCIAL,87865.0,0.0
41040250580000,CHEMICAL,87865.0,0.007
41040250620000,CHEMICAL,87865.0,0.16000000000000003
41099530000000,CHEMICAL,87865.0,1.040660387
41099549990000,CHEMICAL,87865.0,1.592e-05
43099570420000,MINERAL PROCESSES,87865.0,0.000117749
49999500000000,OTHER (INDUSTRIAL PROCESSES),87865.0,0.0
1000502140000,ELECTRIC UTILITIES,36088229.0,0.0
1000502540000,ELECTRIC UTILITIES,36088229.0,0.004487903
2000502140000,COGENERATION,36088229.0,0.0001279
5200502540000,FOOD AND AGRICULTURAL PROCESSING,36088229.0,0.0
13099502660000,INCINERATORS,36088229.0,1.53e-07
41040020480000,CHEMICAL,36088229.0,3.26e-05
41099520000000,CHEMICAL,36088229.0,3.97e-05
43042970160000,MINERAL PROCESSES,36088229.0,0.000857016
43099570000000,MINERAL PROCESSES,36088229.0,3.37e-05
49999549990000,OTHER (INDUSTRIAL PROCESSES),36088229.0,6.86e-06
1000502140000,ELECTRIC UTILITIES,38998753.0,0.0
1000502540000,ELECTRIC UTILITIES,38998753.0,0.0005101352
5200502540000,FOOD AND AGRICULTURAL PROCESSING,38998753.0,0.0
13099502660000,INCINERATORS,38998753.0,4.17e-07
41099520000000,CHEMICAL,38998753.0,2.36e-06
43042970160000,MINERAL PROCESSES,38998753.0,8.79e-05
43099570000000,MINERAL PROCESSES,38998753.0,1.668e-05
49999549990000,OTHER (INDUSTRIAL PROCESSES),38998753.0,1.87e-05
1000502140000,ELECTRIC UTILITIES,55722275.0,0.0
1000502540000,ELECTRIC UTILITIES,55722275.0,0.008042303
2000502140000,COGENERATION,55722275.0,0.001550664
5200502540000,FOOD AND AGRICULTURAL PROCESSING,55722275.0,0.0
13099502660000,INCINERATORS,55722275.0,7.68e-07
41040020480000,CHEMICAL,55722275.0,0.000394701
41099520000000,CHEMICAL,55722275.0,0.000149672
43042970160000,MINERAL PROCESSES,55722275.0,0.03362973
43099570000000,MINERAL PROCESSES,55722275.0,0.000448568
49999549990000,OTHER (INDUSTRIAL PROCESSES),55722275.0,3.44e-05
1000502540000,ELECTRIC UTILITIES,7789062.0,0.0
23021891000000,COATINGS AND RELATED PROCESS SOLVENTS,7789062.0,4.91
23023890000000,COATINGS AND RELATED PROCESS SOLVENTS,7789062.0,0.260729239
23023891000000,COATINGS AND RELATED PROCESS SOLVENTS,7789062.0,0.048775
23024083020000,COATINGS AND RELATED PROCESS SOLVENTS,7789062.0,0.327912
23099591000000,COATINGS AND RELATED PROCESS SOLVENTS,7789062.0,4.677248608
25029282000000,ADHESIVES AND SEALANTS,7789062.0,1.311183926
41040790000000,CHEMICAL,7789062.0,0.287905917
43042870000000,MINERAL PROCESSES,7789062.0,1.1043
49999500000000,OTHER (INDUSTRIAL PROCESSES),7789062.0,4.24
1000502540000,ELECTRIC UTILITIES,75456.0,18.6
1004001420000,ELECTRIC UTILITIES,75456.0,6.193851087
5201001300000,FOOD AND AGRICULTURAL PROCESSING,75456.0,0.275921102
6000501440000,SERVICE AND COMMERCIAL,75456.0,0.1928043
9999500000000,OTHER (FUEL COMBUSTION),75456.0,1226.854500563177
12012202400000,LANDFILLS,75456.0,39.42970884060606
12012202420000,LANDFILLS,75456.0,283.3598987427281
12012454000000,LANDFILLS,75456.0,2.247
12013201360000,LANDFILLS,75456.0,227.21754222599998
13013201300000,INCINERATORS,75456.0,0.487960215
13013201360000,INCINERATORS,75456.0,0.0038
13099501360000,INCINERATORS,75456.0,19.52745817
14014000100000,SOIL REMEDIATION,75456.0,0.0
14099500100000,SOIL REMEDIATION,75456.0,88.82712927744295
19917002600000,OTHER (WASTE DISPOSAL),75456.0,612.2398924908641
19999500000000,OTHER (WASTE DISPOSAL),75456.0,89.204880377
22099530000000,DEGREASING,75456.0,30.0
23023890000000,COATINGS AND RELATED PROCESS SOLVENTS,75456.0,59.70004082
23023891000000,COATINGS AND RELATED PROCESS SOLVENTS,75456.0,3.549210428
24099584000000,PRINTING,75456.0,22.52707581227437
31032001100000,OIL AND GAS PRODUCTION,75456.0,0.361419266
32099500000000,PETROLEUM REFINING,75456.0,36.67520096
33099500100000,PETROLEUM MARKETING,75456.0,0.0902238267148014
41032149990000,CHEMICAL,75456.0,5.6447658432
41040020000000,CHEMICAL,75456.0,0.0424378168100907
41040020460000,CHEMICAL,75456.0,2.7669456560179184
41040030000000,CHEMICAL,75456.0,103.7736
41040049990000,CHEMICAL,75456.0,0.9322047648
41040058000000,CHEMICAL,75456.0,0.0
41099500100000,CHEMICAL,75456.0,177.40800000000002
41099520020000,CHEMICAL,75456.0,0.3395025344807261
41099530000000,CHEMICAL,75456.0,872.994317264973
41099549990000,CHEMICAL,75456.0,13.373748864000001
41099570160000,CHEMICAL,75456.0,0.0010197504
42099560000000,FOOD AND AGRICULTURE,75456.0,13.765443676799999
44044470730000,METAL PROCESSES,75456.0,0.2988592866425992
44099570000000,METAL PROCESSES,75456.0,0.5776173285198556
47047049990000,ELECTRONICS,75456.0,0.0385848375451263
47099549990000,ELECTRONICS,75456.0,20.68660753859928
49933800100000,OTHER (INDUSTRIAL PROCESSES),75456.0,1.82e-05
49999500000000,OTHER (INDUSTRIAL PROCESSES),75456.0,85.2787147562996
49999500100000,OTHER (INDUSTRIAL PROCESSES),75456.0,21.33782800411263
49999531620000,OTHER (INDUSTRIAL PROCESSES),75456.0,2272.7750037
49999549990000,OTHER (INDUSTRIAL PROCESSES),75456.0,664.4830901184
49999570000000,OTHER (INDUSTRIAL PROCESSES),75456.0,2.1733708032
49999580000000,OTHER (INDUSTRIAL PROCESSES),75456.0,2.989800779783393
1004001420000,ELECTRIC UTILITIES,87683.0,0.027939148
5201001300000,FOOD AND AGRICULTURAL PROCESSING,87683.0,0.00365
6000501440000,SERVICE AND COMMERCIAL,87683.0,0.002548752
6004514000000,SERVICE AND COMMERCIAL,87683.0,0.3581
12013201360000,LANDFILLS,87683.0,0.000396
13013201300000,INCINERATORS,87683.0,0.00645
13013201360000,INCINERATORS,87683.0,5e-05
19999500000000,OTHER (WASTE DISPOSAL),87683.0,0.0035
31032001100000,OIL AND GAS PRODUCTION,87683.0,0.00478
41099520000000,CHEMICAL,87683.0,0.11165
41099549990000,CHEMICAL,87683.0,6.990000000000001e-06
43099570000000,MINERAL PROCESSES,87683.0,155.5404894
6004514000000,SERVICE AND COMMERCIAL,91941.0,0.0
24099580000000,PRINTING,91941.0,0.078154737
41099549990000,CHEMICAL,91941.0,0.000350265
23023890000000,COATINGS AND RELATED PROCESS SOLVENTS,121697.0,8.339189682
23099590000000,COATINGS AND RELATED PROCESS SOLVENTS,121697.0,0.118028139
25029282000000,ADHESIVES AND SEALANTS,121697.0,7.568312218
41040450000000,CHEMICAL,121697.0,51.545210589999996
41040450460000,CHEMICAL,121697.0,6.61912971
49999500000000,OTHER (INDUSTRIAL PROCESSES),121697.0,0.0761
23022090000000,COATINGS AND RELATED PROCESS SOLVENTS,80057.0,0.119985453
23023890000000,COATINGS AND RELATED PROCESS SOLVENTS,80057.0,352.156520133
23023891000000,COATINGS AND RELATED PROCESS SOLVENTS,80057.0,8.193161328
23099590000000,COATINGS AND RELATED PROCESS SOLVENTS,80057.0,13.087451107
23099592000000,COATINGS AND RELATED PROCESS SOLVENTS,80057.0,0.0
25029282000000,ADHESIVES AND SEALANTS,80057.0,9.807474999
29999580000000,OTHER (CLEANING AND SURFACE COATINGS),80057.0,1.940228715
43043070180000,MINERAL PROCESSES,80057.0,0.0
44044490040000,METAL PROCESSES,80057.0,1.413767114
9999500000000,OTHER (FUEL COMBUSTION),2807309.0,10.86
23022890000000,COATINGS AND RELATED PROCESS SOLVENTS,2807309.0,0.0723
23023490570000,COATINGS AND RELATED PROCESS SOLVENTS,2807309.0,0.04
23023890000000,COATINGS AND RELATED PROCESS SOLVENTS,2807309.0,10.500662869000001
23023891000000,COATINGS AND RELATED PROCESS SOLVENTS,2807309.0,38.713431414
23099590000000,COATINGS AND RELATED PROCESS SOLVENTS,2807309.0,0.002612751
23099590500000,COATINGS AND RELATED PROCESS SOLVENTS,2807309.0,121.79283035
23099591000000,COATINGS AND RELATED PROCESS SOLVENTS,2807309.0,126.502455
24024080000000,PRINTING,2807309.0,165.88
25029282000000,ADHESIVES AND SEALANTS,2807309.0,0.052439063
41099549990000,CHEMICAL,2807309.0,0.44856
44099570000000,METAL PROCESSES,2807309.0,1.38357
1000502540000,ELECTRIC UTILITIES,76131.0,40.3
1004001420000,ELECTRIC UTILITIES,76131.0,0.387726429
5201001300000,FOOD AND AGRICULTURAL PROCESSING,76131.0,0.0505
6000501440000,SERVICE AND COMMERCIAL,76131.0,0.03531999
6001001300000,SERVICE AND COMMERCIAL,76131.0,0.81
6007002400000,SERVICE AND COMMERCIAL,76131.0,15.38
9999500000000,OTHER (FUEL COMBUSTION),76131.0,73.79556257039711
12013201360000,LANDFILLS,76131.0,2.25548
13013201300000,INCINERATORS,76131.0,0.0894
13013201360000,INCINERATORS,76131.0,0.00069
14099500100000,SOIL REMEDIATION,76131.0,0.1010830324909747
19917002600000,OTHER (WASTE DISPOSAL),76131.0,76.52998656135802
19999500000000,OTHER (WASTE DISPOSAL),76131.0,0.0485
19999503000000,OTHER (WASTE DISPOSAL),76131.0,1.150848
21020081000000,LAUNDERING,76131.0,5624.008688
22020481060000,DEGREASING,76131.0,16768.453038361415
22020633500000,DEGREASING,76131.0,0.0
22020681060000,DEGREASING,76131.0,316.8481004
22099530000000,DEGREASING,76131.0,3222.9392852092333
23023090000000,COATINGS AND RELATED PROCESS SOLVENTS,76131.0,5000.0
23023890500000,COATINGS AND RELATED PROCESS SOLVENTS,76131.0,471.37
24099584000000,PRINTING,76131.0,2.8158844765342947
29999500000000,OTHER (CLEANING AND SURFACE COATINGS),76131.0,218.9936036
31032001100000,OIL AND GAS PRODUCTION,76131.0,0.0661
32099500000000,PETROLEUM REFINING,76131.0,0.0
33099500100000,PETROLEUM MARKETING,76131.0,0.0112779783393501
41032149990000,CHEMICAL,76131.0,0.7055957304
41040020000000,CHEMICAL,76131.0,0.0053047271012613
41040020460000,CHEMICAL,76131.0,0.3458682070022397
41040020480000,CHEMICAL,76131.0,10.57940992
41040030000000,CHEMICAL,76131.0,12.9717
41040049990000,CHEMICAL,76131.0,0.1165255956
41040058000000,CHEMICAL,76131.0,0.0
41099500100000,CHEMICAL,76131.0,22.176000000000002
41099520020000,CHEMICAL,76131.0,0.0424378168100907
41099530000000,CHEMICAL,76131.0,109.12428965812163
41099549990000,CHEMICAL,76131.0,275.589818055
41099570160000,CHEMICAL,76131.0,0.0001274688
42099560000000,FOOD AND AGRICULTURE,76131.0,1.7206804595999998
43099570000000,MINERAL PROCESSES,76131.0,83.8875912
43099570060000,MINERAL PROCESSES,76131.0,0.7
44044470730000,METAL PROCESSES,76131.0,0.0373574108303249
44099570000000,METAL PROCESSES,76131.0,0.0722021660649819
45045602300000,WOOD AND PAPER,76131.0,9.0
47047049990000,ELECTRONICS,76131.0,0.0048231046931407
47099549990000,ELECTRONICS,76131.0,2.58582594232491
49999500000000,OTHER (INDUSTRIAL PROCESSES),76131.0,9.653839344537449
49999500100000,OTHER (INDUSTRIAL PROCESSES),76131.0,2.6672285005140757
49999549990000,OTHER (INDUSTRIAL PROCESSES),76131.0,83.0603862648
49999570000000,OTHER (INDUSTRIAL PROCESSES),76131.0,0.2716713504
49999580000000,OTHER (INDUSTRIAL PROCESSES),76131.0,369.3737250974729
9999500000000,OTHER (FUEL COMBUSTION),111466.0,15.277781285198554
14099500100000,SOIL REMEDIATION,111466.0,0.0505415162454873
19917002600000,OTHER (WASTE DISPOSAL),111466.0,42.51665920075445
19999502400000,OTHER (WASTE DISPOSAL),111466.0,7.462686567164179
23022290400000,COATINGS AND RELATED PROCESS SOLVENTS,111466.0,0.0
23022690400000,COATINGS AND RELATED PROCESS SOLVENTS,111466.0,5.22257706
23023090400000,COATINGS AND RELATED PROCESS SOLVENTS,111466.0,58.45358555999999
23023290400000,COATINGS AND RELATED PROCESS SOLVENTS,111466.0,138.8100506564437
23023490400000,COATINGS AND RELATED PROCESS SOLVENTS,111466.0,172.65905383360524
23023890000000,COATINGS AND RELATED PROCESS SOLVENTS,111466.0,191.08553064699998
23024083000000,COATINGS AND RELATED PROCESS SOLVENTS,111466.0,0.4218594948715121
23099590400000,COATINGS AND RELATED PROCESS SOLVENTS,111466.0,2261.20867308
23099591000000,COATINGS AND RELATED PROCESS SOLVENTS,111466.0,18.66926943
24024083020000,PRINTING,111466.0,30.75000046
24099584000000,PRINTING,111466.0,1.4079422382671474
29999500000000,OTHER (CLEANING AND SURFACE COATINGS),111466.0,0.0
32099500000000,PETROLEUM REFINING,111466.0,0.0
33039000100000,PETROLEUM MARKETING,111466.0,0.0730720536
33099500100000,PETROLEUM MARKETING,111466.0,0.005638989169675
41032149990000,CHEMICAL,111466.0,0.3527978652
41040020000000,CHEMICAL,111466.0,0.0029470706118118
41040020460000,CHEMICAL,111466.0,0.1921490038901332
41040030000000,CHEMICAL,111466.0,7.2065
41040049990000,CHEMICAL,111466.0,0.064736442
41040058000000,CHEMICAL,111466.0,0.0
41040790000000,CHEMICAL,111466.0,0.0022667
41099500100000,CHEMICAL,111466.0,12.32
41099520020000,CHEMICAL,111466.0,0.0235765648944948
41099530000000,CHEMICAL,111466.0,60.62460536562313
41099549990000,CHEMICAL,111466.0,0.92873256
41099570160000,CHEMICAL,111466.0,7.0816e-05
42099560000000,FOOD AND AGRICULTURE,111466.0,0.8603402297999999
44044470730000,METAL PROCESSES,111466.0,0.0186787054151624
44099570000000,METAL PROCESSES,111466.0,0.0361010830324909
47047049990000,ELECTRONICS,111466.0,0.0024115523465703
47099549990000,ELECTRONICS,111466.0,1.436558255162455
49932149990000,OTHER (INDUSTRIAL PROCESSES),111466.0,14.5558277802
49999500000000,OTHER (INDUSTRIAL PROCESSES),111466.0,5.181905063050285
49999500100000,OTHER (INDUSTRIAL PROCESSES),111466.0,10.444301046657035
49999549990000,OTHER (INDUSTRIAL PROCESSES),111466.0,51.861697484000004
49999570000000,OTHER (INDUSTRIAL PROCESSES),111466.0,0.150928528
49999580000000,OTHER (INDUSTRIAL PROCESSES),111466.0,0.186862548736462
9999500000000,OTHER (FUEL COMBUSTION),593748.0,0.01
23021683500000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,10.06400013
23021890000000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,62.68800078
23021890200000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,29.639479634999997
23021890500000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,163.985400435
23021891000000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,11.10800016
23021892000000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,0.533323511
23022890000000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,0.54
23023090000000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,105.30942857
23023090200000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,0.6864
23023890000000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,60.853875289
23099590000000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,0.885211031
23099590500000,COATINGS AND RELATED PROCESS SOLVENTS,94360.0,97.80313115
25029282000000,ADHESIVES AND SEALANTS,94360.0,390.72472540300004
29999500000000,OTHER (CLEANING AND SURFACE COATINGS),94360.0,9.01
41040350180000,CHEMICAL,94360.0,0.0
41099549990000,CHEMICAL,94360.0,0.007279261
43042870880000,MINERAL PROCESSES,94360.0,0.188002902
6004011000000,SERVICE AND COMMERCIAL,9911.0,0.003717
9999500000000,OTHER (FUEL COMBUSTION),9911.0,0.278775
23023891000000,COATINGS AND RELATED PROCESS SOLVENTS,101779.0,0.295
33099511000000,PETROLEUM MARKETING,101779.0,115.03
41032830000000,CHEMICAL,101779.0,24.03
49999500000000,OTHER (INDUSTRIAL PROCESSES),101779.0,0.0003542
41099549990000,CHEMICAL,74884.0,2.86e-05
49999500000000,OTHER (INDUSTRIAL PROCESSES),74884.0,0.00264
22099530000000,DEGREASING,110714.0,0.0
25029282000000,ADHESIVES AND SEALANTS,110714.0,13.478000000000002
49999500000000,OTHER (INDUSTRIAL PROCESSES),110714.0,0.206133562
5000502540000,MANUFACTURING AND INDUSTRIAL,110861.0,0.00083
41040049990000,CHEMICAL,110861.0,1.58797275
41099549990000,CHEMICAL,110861.0,10.94149646
49999500000000,OTHER (INDUSTRIAL PROCESSES),110861.0,0.194410054
49999500000000,OTHER (INDUSTRIAL PROCESSES),271896.0,0.00066000033
41040450000000,CHEMICAL,132274.0,0.001
9999500000000,OTHER (FUEL COMBUSTION),606202.0,0.00799241
41099549990000,CHEMICAL,606202.0,6.990000000000001e-06
49999500000000,OTHER (INDUSTRIAL PROCESSES),606202.0,0.0002545422
41099530000000,CHEMICAL,110918.0,420.0895
42041860440000,FOOD AND AGRICULTURE,79210.0,222.8877908
49999500000000,OTHER (INDUSTRIAL PROCESSES),79210.0,0.314900008
49999500000000,OTHER (INDUSTRIAL PROCESSES),119937.0,0.0048608411999999995
5000502540000,MANUFACTURING AND INDUSTRIAL,84662.0,66.719
6004012000000,SERVICE AND COMMERCIAL,126998.0,9.73476906
9999500000000,OTHER (FUEL COMBUSTION),126998.0,514.351969935018
14099500100000,SOIL REMEDIATION,126998.0,1.701564380264741
19917002600000,OTHER (WASTE DISPOSAL),126998.0,1292.5064397029353
24099584000000,PRINTING,126998.0,47.400722021660656
32099500000000,PETROLEUM REFINING,126998.0,0.0
33099500100000,PETROLEUM MARKETING,126998.0,0.1898459687123947
41032149990000,CHEMICAL,126998.0,11.8775281284
41040020000000,CHEMICAL,126998.0,0.0895909465990805
41040020460000,CHEMICAL,126998.0,5.84132971826005
41040030000000,CHEMICAL,126998.0,219.0776
41040049990000,CHEMICAL,126998.0,1.9679878368
41040058000000,CHEMICAL,126998.0,0.0
41099500100000,CHEMICAL,126998.0,374.52799999999996
41099520020000,CHEMICAL,126998.0,0.7167275727926441
41099530000000,CHEMICAL,126998.0,1842.988003114943
41099549990000,CHEMICAL,126998.0,28.233469824
41099570160000,CHEMICAL,126998.0,0.0021528064
42099560000000,FOOD AND AGRICULTURE,126998.0,28.9647877366
44044470730000,METAL PROCESSES,126998.0,0.628849748977136
44099570000000,METAL PROCESSES,126998.0,1.2154031287605296
47047049990000,ELECTRONICS,126998.0,0.0811889290012033
47099549990000,ELECTRONICS,126998.0,43.67171531313598
49999500000000,OTHER (INDUSTRIAL PROCESSES),126998.0,161.75663769049532
49999500100000,OTHER (INDUSTRIAL PROCESSES),126998.0,44.898346425320334
49999549990000,OTHER (INDUSTRIAL PROCESSES),126998.0,1402.7976346944
49999570000000,OTHER (INDUSTRIAL PROCESSES),126998.0,4.5882272512
49999580000000,OTHER (INDUSTRIAL PROCESSES),126998.0,6.291039140794224
1004001100000,ELECTRIC UTILITIES,526738.0,0.7388502413054775
1004001300000,ELECTRIC UTILITIES,526738.0,0.0321512
1004001420000,ELECTRIC UTILITIES,526738.0,8.979591836734693
1004012000000,ELECTRIC UTILITIES,526738.0,1.4135906510643137
1004501100000,ELECTRIC UTILITIES,526738.0,6.166054564983888
1004512000000,ELECTRIC UTILITIES,526738.0,0.014088
1004514120000,ELECTRIC UTILITIES,526738.0,0.16517250084
1099501200000,ELECTRIC UTILITIES,526738.0,0.16637233082706718
2004001100000,COGENERATION,526738.0,2.4817777439757247
2004012000000,COGENERATION,526738.0,0.04872
2004501100000,COGENERATION,526738.0,0.0865735767991407
2004512000000,COGENERATION,526738.0,0.0010031644849174
3004001100000,OIL AND GAS PRODUCTION (COMBUSTION),526738.0,33.585285157514505
3004001240000,OIL AND GAS PRODUCTION (COMBUSTION),526738.0,0.0
3004001300000,OIL AND GAS PRODUCTION (COMBUSTION),526738.0,0.0
3004011000000,OIL AND GAS PRODUCTION (COMBUSTION),526738.0,0.53935344
3004012000000,OIL AND GAS PRODUCTION (COMBUSTION),526738.0,2.4462557882748865
3004501100000,OIL AND GAS PRODUCTION (COMBUSTION),526738.0,0.1372073039742212
5001001200000,MANUFACTURING AND INDUSTRIAL,526738.0,0.0
5004000120000,MANUFACTURING AND INDUSTRIAL,526738.0,0.13114237287584332
5004001100000,MANUFACTURING AND INDUSTRIAL,526738.0,16.049942748051592
5004001220000,MANUFACTURING AND INDUSTRIAL,526738.0,0.0094421080369494
5004001240000,MANUFACTURING AND INDUSTRIAL,526738.0,0.011678195488721777
5004001420000,MANUFACTURING AND INDUSTRIAL,526738.0,0.0022902948754652
5004012000000,MANUFACTURING AND INDUSTRIAL,526738.0,13.4357034695994
5004012100000,MANUFACTURING AND INDUSTRIAL,526738.0,8.36867925591531
5004012990000,MANUFACTURING AND INDUSTRIAL,526738.0,0.0130859419464997
5004014120000,MANUFACTURING AND INDUSTRIAL,526738.0,0.0
5004501100000,MANUFACTURING AND INDUSTRIAL,526738.0,0.0383501396348012
5004512000000,MANUFACTURING AND INDUSTRIAL,526738.0,0.5354581673306772
5099501100000,MANUFACTURING AND INDUSTRIAL,526738.0,0.0079766012
5204000120000,FOOD AND AGRICULTURAL PROCESSING,526738.0,0.011616000000000001
5204001100000,FOOD AND AGRICULTURAL PROCESSING,526738.0,1.7514459205155746
5204001220000,FOOD AND AGRICULTURAL PROCESSING,526738.0,0.0003070498
5204001240000,FOOD AND AGRICULTURAL PROCESSING,526738.0,0.06461310418904359
5204012000000,FOOD AND AGRICULTURAL PROCESSING,526738.0,0.1512221259688101
5204212000010,FOOD AND AGRICULTURAL PROCESSING,526738.0,5.5393231728
5204501100000,FOOD AND AGRICULTURAL PROCESSING,526738.0,0.0
5299501100000,FOOD AND AGRICULTURAL PROCESSING,526738.0,0.0024912154
6004000120000,SERVICE AND COMMERCIAL,526738.0,0.0010586226522481
6004001100000,SERVICE AND COMMERCIAL,526738.0,4.029597156070237
6004001220000,SERVICE AND COMMERCIAL,526738.0,0.15767560960000002
6004001240000,SERVICE AND COMMERCIAL,526738.0,21.474856794552505
6004001300000,SERVICE AND COMMERCIAL,526738.0,0.0
6004001420000,SERVICE AND COMMERCIAL,526738.0,1.5994731514500538
6004001460000,SERVICE AND COMMERCIAL,526738.0,8.09909533727841
6004011000000,SERVICE AND COMMERCIAL,526738.0,4.372994129158513
6004012000000,SERVICE AND COMMERCIAL,526738.0,26.94226163912379
6004012100000,SERVICE AND COMMERCIAL,526738.0,0.10428701026750103
6004014120000,SERVICE AND COMMERCIAL,526738.0,16.264962173514654
6004500120000,SERVICE AND COMMERCIAL,526738.0,0.0
