"POL","CO","CON","AB","ABN","DIS","DISN","EIC","EICSUM","EICSUMN","TYPE","EMS","CANCER_TWE","CHRONIC_TWE","ACUTE_TWE"
108883,48,SOLANO,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,52052091060000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,1.44034902988780111444492070295756536648,,0.00005872264472797623591181183557393857495465,0.0000493270215715000381659219418821084029619
108883,13,IMPERIAL,SS,SALTON SEA,IMP,IMPERIAL COUNTY APCD,52052091060000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.1809634611909929989998571224460637233891,,0.00000737783191417942755217943258504826008603,0.00000619737880791071914383072337144053847226
108883,9,EL DORADO,MC,MOUNTAIN COUNTIES,ED,EL DORADO COUNTY AQMD,52052091060000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.0203257234524249978568366909558508358337,,0.0000008286743090518997821606609163344274231,0.000000696086419603595817014955169720919035404
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,52052091060000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.1975948701113073296185169309901414487788,,0.00000805589000779954866350770266593857830968,0.00000676694760655162087734647023938840578012
108883,28,NAPA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,52052091360000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,70.072641553730532933276182311758822689,,0.002856842855256463345290124849631393619101,0.00239974799841542921004370487369037064005
108883,12,HUMBOLDT,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,52052091360000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,4.42944364050786112301757393913416202315,,0.000180587232571259830520938272143434524755,0.000151693275359858257637588148600485000794
108883,27,MONTEREY,NCC,NORTH CENTRAL COAST,MBU,MONTEREY BAY AIR RESOURCES DISTRICT,52052091360000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,68.95345190704068581225889412773253321892,,0.002811213792687568730114925559675983904893,0.00236141958585755773329653747012782648011
108883,3,AMADOR,MC,MOUNTAIN COUNTIES,AMA,AMADOR COUNTY APCD,52052091360000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,5.77175596350600942991855979425632233176,,0.000235312946979207820854474877456634145947,0.000197662875462534569517758897063572682595
108883,39,SAN JOAQUIN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,52052091360000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,25.59718804270562080297185312187455350765,,0.001043590510547358969462322778941395690956,0.000876616028859781534348351134310772380403
108883,24,MERCED,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,52052091360000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,119.767339001016168024003429061294470639,,0.004882882379363020548923818862577237061286,0.00410162119866493726109600784456487913148
108883,57,YOLO,SV,SACRAMENTO VALLEY,YS,YOLO-SOLANO AQMD,52052091360000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,22.32377515031719959994284897842548935563,,0.000910134342397146102411238135128240759774,0.00076451284761360272602544003350772223821
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,52052091360000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,161.800398859710758679811401628804114873,,0.006596558988083445803971436791780989680108,0.00554110954999009447533600690509603133129
108883,21,MARIN,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,52052091360000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,46.40898404219215316473781968852693241887,,0.001892081867343124313630863490236747081665,0.001589348768568224423449925331798867548595
108883,54,TULARE,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050090590000,510,CONSUMER PRODUCTS,A,2839.7783628501488,,0.1157770043562519895629484670580560991525,0.0972526836592516712328767123287671232881
108883,47,SISKIYOU,NEP,NORTHEAST PLATEAU,SIS,SISKIYOU COUNTY APCD,51050090590000,510,CONSUMER PRODUCTS,A,287.8494134252236,,0.0117355436001803489889106327462491846054,0.00985785662415149315068493150684931506853
108883,43,SANTA CLARA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,51050090590000,510,CONSUMER PRODUCTS,A,11494.2111153675656,,0.4686159130531460208741030658838878016964,0.393637366964642657534246575342465753425
108883,14,INYO,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,51050090590000,510,CONSUMER PRODUCTS,A,119.0222502134444,,0.004852505308767302674494455316373124592321,0.00407610445936453424657534246575342465755
108883,36,SAN BERNARDINO,SC,SOUTH COAST,SC,SOUTH COAST AQMD,51050090590000,510,CONSUMER PRODUCTS,A,9844.4627391486462,,0.4013561129789891634050880626223091976537,0.337139134902350897260273972602739726029
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,51050090590000,510,CONSUMER PRODUCTS,A,60756.4406182663268,,2.47702383473036231245923026744944553165,2.08070002117350434246575342465753424658
108883,30,ORANGE,SC,SOUTH COAST,SC,SOUTH COAST AQMD,51050090210000,510,CONSUMER PRODUCTS,A,2132.3236319117616,,0.0869342641842694716242661448140900195699,0.0730247819147863561643835616438356164387
108883,44,SANTA CRUZ,NCC,NORTH CENTRAL COAST,MBU,MONTEREY BAY AIR RESOURCES DISTRICT,51050090210000,510,CONSUMER PRODUCTS,A,185.7366846112752,,0.007572434956428375733855185909980430528393,0.00636084536339983561643835616438356164385
108883,36,SAN BERNARDINO,MD,MOJAVE DESERT,MOJ,MOJAVE DESERT AQMD,51050090210000,510,CONSUMER PRODUCTS,A,361.202174305986,,0.0147261160431338062622309197651663405089,0.0123699374762323972602739726027397260274
108883,50,STANISLAUS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050090210000,510,CONSUMER PRODUCTS,A,365.1408904667784,,0.0148866964476018590998043052837573385519,0.0125048250159855616438356164383561643836
108883,10,FRESNO,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050090210000,510,CONSUMER PRODUCTS,A,659.5658062233708,,0.0268903215192176614481409001956947162429,0.0225878700761428356164383561643835616439
108883,20,MADERA,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050090820000,510,CONSUMER PRODUCTS,A,111.2754738662464,,0.004536671308963078930202217873450750163107,0.00381080389952898630136986301369863013701
108883,29,NEVADA,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,51050090820000,510,CONSUMER PRODUCTS,A,73.1420893242544,,0.00298198341993861709067188519243313763863,0.002504866072748438356164383561643835616445
108883,28,NAPA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,51050090820000,510,CONSUMER PRODUCTS,A,101.2056639734464,,0.004126127852798695368558382257012393998715,0.00346594739635090410958904109589041095892
108883,23,MENDOCINO,NC,NORTH COAST,MEN,MENDOCINO COUNTY AQMD,51050090820000,510,CONSUMER PRODUCTS,A,65.0314098248128,,0.002651313185943118069145466405740378343129,0.002227103076192219178082191780821917808225
108883,31,PLACER,LT,LAKE TAHOE,PLA,PLACER COUNTY APCD,51050090820000,510,CONSUMER PRODUCTS,A,7.7935427452592,,0.000317740653345531637312459230267449445533,0.000266902148810246575342465753424657534248
108883,1,ALAMEDA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,51050090820000,510,CONSUMER PRODUCTS,A,1123.578128514224,,0.0458079797991774298760600130463144161777,0.0384787030313090410958904109589041095892
108883,36,SAN BERNARDINO,MD,MOJAVE DESERT,MOJ,MOJAVE DESERT AQMD,51050090820000,510,CONSUMER PRODUCTS,A,378.6922807515456,,0.0154391830052000000000000000000000000001,0.0129689137243680000000000000000000000001
108883,50,STANISLAUS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050090820000,510,CONSUMER PRODUCTS,A,382.821718777456,,0.0156075390891004566210045662100456621006,0.0131103328348443835616438356164383561645
108883,33,RIVERSIDE,MD,MOJAVE DESERT,MOJ,MOJAVE DESERT AQMD,51050090820000,510,CONSUMER PRODUCTS,A,18.0819398373344,,0.000737195851163339856490541422048271363343,0.000619244514977205479452054794520547945208
108883,13,IMPERIAL,SS,SALTON SEA,IMP,IMPERIAL COUNTY APCD,51050090820000,510,CONSUMER PRODUCTS,A,129.9694573317008,,0.005298820015154142204827136333985649054178,0.00445100881272947945205479452054794520551
108883,24,MERCED,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050090820000,510,CONSUMER PRODUCTS,A,190.2660589702864,,0.007757096337666601435094585779517286366644,0.00651596092363994520547945205479452054798
108883,34,SACRAMENTO,SV,SACRAMENTO VALLEY,SAC,SACRAMENTO METROPOLITAN AQMD,51050090820000,510,CONSUMER PRODUCTS,A,1054.4535886731248,,0.0429897907971756686236138290932811480759,0.0361114242696275616438356164383561643837
108883,6,COLUSA,SV,SACRAMENTO VALLEY,COL,COLUSA COUNTY APCD,51050090820000,510,CONSUMER PRODUCTS,A,15.799004520496,,0.000644121188865622961513372472276581865626,0.000541061798647123287671232876712328767126
108883,46,SIERRA,MC,MOUNTAIN COUNTIES,NSI,NORTHERN SIERRA AQMD,51050090770000,510,CONSUMER PRODUCTS,A,21.132450141192,,0.000861564340394324853228962818003913894328,0.000723714045931232876712328767123287671236
108883,20,MADERA,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050090770000,510,CONSUMER PRODUCTS,A,981.6163575408912,,0.0400202363641915851272015655577299412917,0.0336169985459209315068493150684931506851
108883,7,CONTRA COSTA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,51050090770000,510,CONSUMER PRODUCTS,A,6880.3871484050224,,0.2805115438847448793215916503587736464462,0.235629696863185698630136986301369863015
108883,33,RIVERSIDE,MD,MOJAVE DESERT,SC,SOUTH COAST AQMD,51050090770000,510,CONSUMER PRODUCTS,A,1.4380272574624,,0.00005862798668714938030006523157208088714964,0.0000492475088172054794520547945205479452057
108883,56,VENTURA,SCC,SOUTH CENTRAL COAST,VEN,VENTURA COUNTY APCD,51050090770000,510,CONSUMER PRODUCTS,A,5392.6247534275856,,0.2198558689427424005218525766470971950433,0.184678929911903616438356164383561643836
108883,37,SAN DIEGO,SD,SAN DIEGO COUNTY,SD,SAN DIEGO COUNTY APCD,51050090770000,510,CONSUMER PRODUCTS,A,20291.1131635757504,,0.8272632568320185257664709719504240052215,0.694901135738895561643835616438356164386
108883,33,RIVERSIDE,SS,SALTON SEA,SC,SOUTH COAST AQMD,51050090770000,510,CONSUMER PRODUCTS,A,2789.3069217222144,,0.1137192972000250489236790606653620352255,0.0955242096480210410958904109589041095895
108883,31,PLACER,SV,SACRAMENTO VALLEY,PLA,PLACER COUNTY APCD,51050090770000,510,CONSUMER PRODUCTS,A,2058.8222470237248,,0.0839376323802888454011741682974559686893,0.0705076111994426301369863013698630136989
108883,33,RIVERSIDE,SC,SOUTH COAST,SC,SOUTH COAST AQMD,51050090770000,510,CONSUMER PRODUCTS,A,11420.2165539701264,,0.4655991745747768427919112850619699934787,0.391103306642812547945205479452054794522
108883,35,SAN BENITO,NCC,NORTH CENTRAL COAST,MBU,MONTEREY BAY AIR RESOURCES DISTRICT,51050090000000,510,CONSUMER PRODUCTS,A,31.179056268087,,0.001271161785228595890410958904109589041102,0.001067775899592020547945205479452054794525
108883,33,RIVERSIDE,MD,MOJAVE DESERT,SC,SOUTH COAST AQMD,51050090000000,510,CONSUMER PRODUCTS,A,0.12353056162,,0.00000503630795906718851924331376386170906721,0.00000423049868561643835616438356164383561646
108883,9,EL DORADO,LT,LAKE TAHOE,ED,EL DORADO COUNTY AQMD,51050090000000,510,CONSUMER PRODUCTS,A,17.265048793194,,0.000703891421770792563600782778864970645796,0.000591268794287465753424657534246575342468
108883,33,RIVERSIDE,MD,MOJAVE DESERT,MOJ,MOJAVE DESERT AQMD,51050090000000,510,CONSUMER PRODUCTS,A,13.702321357994,,0.000558639977087165688193085453359425962168,0.000469257580753219178082191780821917808221
108883,44,SANTA CRUZ,NCC,NORTH CENTRAL COAST,MBU,MONTEREY BAY AIR RESOURCES DISTRICT,51050090000000,510,CONSUMER PRODUCTS,A,147.564845274065,,0.006016179275687581539465101108936725375107,0.00505359059157756849315068493150684931509
108883,36,SAN BERNARDINO,MD,MOJAVE DESERT,MOJ,MOJAVE DESERT AQMD,51050090000000,510,CONSUMER PRODUCTS,A,286.969388589156,,0.0116996652229760273972602739726027397261,0.0098277187872998630136986301369863013699
108883,18,LASSEN,NEP,NORTHEAST PLATEAU,LAS,LASSEN COUNTY APCD,51050090000000,510,CONSUMER PRODUCTS,A,19.545306470838,,0.00079685691743468688845401174168297455969,0.00066935981064513698630136986301369863014
108883,4,BUTTE,SV,SACRAMENTO VALLEY,BUT,BUTTE COUNTY AQMD,51050090000000,510,CONSUMER PRODUCTS,A,123.7420201731,,0.005044929067722602739726027397260273972608,0.00423774041688698630136986301369863013699
108883,45,SHASTA,SV,SACRAMENTO VALLEY,SHA,SHASTA COUNTY AQMD,51050090000000,510,CONSUMER PRODUCTS,A,99.596893470601,,0.004060538709662467384213959556425309850001,0.003410852516116472602739726027397260274
108883,55,TUOLUMNE,MC,MOUNTAIN COUNTIES,TUO,TUOLUMNE COUNTY APCD,51050665520000,510,CONSUMER PRODUCTS,A,109.5173923174848,,0.004464994794418003913894324853228962818037,0.00375059562731112328767123287671232876715
108883,45,SHASTA,SV,SACRAMENTO VALLEY,SHA,SHASTA COUNTY AQMD,51050665520000,510,CONSUMER PRODUCTS,A,372.0749473975961088,,0.0151693960941616156555772994129158512721,0.0127422927190957571506849315068493150685
108883,41,SAN MATEO,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,51050665520000,510,CONSUMER PRODUCTS,A,1619.381054901930624,,0.0660217325057864735812133072407045009788,0.0554582553048606378082191780821917808222
108883,50,STANISLAUS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050665520000,510,CONSUMER PRODUCTS,A,1167.7791530706702336,,0.0476100437488042332681017612524461839532,0.0399924367489955559452054794520547945207
108883,58,YUBA,SV,SACRAMENTO VALLEY,FR,FEATHER RIVER AQMD,51050665520000,510,CONSUMER PRODUCTS,A,166.152914843823936,,0.006774009900677753424657534246575342465786,0.00569016831656931287671232876712328767126
108883,15,KERN,MD,MOJAVE DESERT,KER,EASTERN KERN APCD,51050665520000,510,CONSUMER PRODUCTS,A,296.5343987215040256,,0.0120896281279152,0.010155287627448768
108883,49,SONOMA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,51050665520000,510,CONSUMER PRODUCTS,A,918.0850927405728384,,0.0374300836896841502935420743639921722115,0.0314412702993346862465753424657534246577
108883,9,EL DORADO,LT,LAKE TAHOE,ED,EL DORADO COUNTY AQMD,51050665520000,510,CONSUMER PRODUCTS,A,68.560386171186816,,0.002795188607762019569471624266144814090031,0.00234795843052009643835616438356164383563
108883,47,SISKIYOU,NEP,NORTHEAST PLATEAU,SIS,SISKIYOU COUNTY APCD,51050665520000,510,CONSUMER PRODUCTS,A,91.640172750711552,,0.003736145333933119373776908023483365949144,0.00313836208050382027397260273972602739728
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050665520000,510,CONSUMER PRODUCTS,A,1622.7927833397428736,,0.0661608277617312000000000000000000000003,0.0555750953198542080000000000000000000002
108883,41,SAN MATEO,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,51050667030000,510,CONSUMER PRODUCTS,A,5.4390317089528904,,0.000221747868107994553163731245923026744946,0.000186268209210715424657534246575342465754
108883,33,RIVERSIDE,MD,MOJAVE DESERT,MOJ,MOJAVE DESERT AQMD,51050667030000,510,CONSUMER PRODUCTS,A,0.1969457637130412,,0.00000802942611354538486627527723418134377042,0.00000674471793537812328767123287671232876715
108883,17,LAKE,LC,LAKE COUNTY,LAK,LAKE COUNTY AQMD,51050667030000,510,CONSUMER PRODUCTS,A,0.4499846787282,,0.00001834575500359589041095890410958904109598,0.00001541043420302054794520547945205479452055
108883,31,PLACER,MC,MOUNTAIN COUNTIES,PLA,PLACER COUNTY APCD,51050667030000,510,CONSUMER PRODUCTS,A,0.20019734000805,,0.00000816199200946061643835616438356164383565,0.00000685607328794691780821917808219178082195
108883,34,SACRAMENTO,SV,SACRAMENTO VALLEY,SAC,SACRAMENTO METROPOLITAN AQMD,51050667030000,510,CONSUMER PRODUCTS,A,10.9943707940662134,,0.000448237556835706678082191780821917808221,0.000376519547741993609589041095890410958906
108883,8,DEL NORTE,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,51050667030000,510,CONSUMER PRODUCTS,A,0.1926317281726464,,0.00000785354403834990215264187866927592954993,0.00000659697699221391780821917808219178082195
108883,15,KERN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050667030000,510,CONSUMER PRODUCTS,A,5.4504907134582828,,0.000222215048656975000000000000000000000001,0.000186660640871859000000000000000000000001
108883,9,EL DORADO,MC,MOUNTAIN COUNTIES,ED,EL DORADO COUNTY AQMD,51050667030000,510,CONSUMER PRODUCTS,A,1.126689178949532,,0.00004593481649337622309197651663405088062644,0.0000385852458544360273972602739726027397262
108883,14,INYO,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,52052091610000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.0513636162923903414773539077011001571653,,0.00000209408089907005632246224346465672525953,0.000001759027955218847310868284510311649218
108883,31,PLACER,SV,SACRAMENTO VALLEY,PLA,PLACER COUNTY APCD,52052091610000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.5228733941077639662808972710387198171173,,0.00002131740843557419953852320902799738328113,0.0000179066230858823276123594955835178019561
108883,9,EL DORADO,MC,MOUNTAIN COUNTIES,ED,EL DORADO COUNTY AQMD,52052091610000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,1.08727216638413885412201743106158022575,,0.00004432779543314329966250886460622880894287,0.000037235348163840371716507446269232199512
108883,28,NAPA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,52052091610000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,19.24173353808258322617516788112587512506,,0.000784480330156661090434408344794760075227,0.00065896347733159531596490300962759846319
108883,39,SAN JOAQUIN,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,52052091610000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,7.02890972032036576653807686812401771682,,0.000286566769419453920684037706626060735357,0.0002407160863123412933745916735658910177
108883,52,TEHAMA,SV,SACRAMENTO VALLEY,TEH,TEHAMA COUNTY APCD,52052091610000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,2.84933155099269038434062008858408344049,,0.000116166485281828538174356657231901640595,0.0000975798476367359720664595920747973780995
108883,41,SAN MATEO,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,52052091650000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.6217206622774224889269895699385626518076,,0.00002534738512220411321457067718275288045541,0.0000212918035026514551002393688335124195825
108883,40,SAN LUIS OBISPO,SCC,SOUTH CENTRAL COAST,SLO,SAN LUIS OBISPO COUNTY APCD,52052091650000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.205411709970910130018574082011715959423,,0.00000837458047826606857544741038860551041356,0.00000703464760174349760337582472642862874739
108883,33,RIVERSIDE,MD,MOJAVE DESERT,SC,SOUTH COAST AQMD,52052091650000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.000922999913607810227838901360416,,0.0000000376304596219753028310054370684931506851,0.0000000316095860824592543780445671375342465755
108883,49,SONOMA,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,52052091650000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.5403796802818745535076439491355907986858,,0.00002203113504084615759571281593018553484541,0.0000185061534343107723803987653813558492701
108883,8,DEL NORTE,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,52052091700000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,1.76049248215098156879554222031718816974,,0.00007177480765455730466387566129799364684215,0.0000602908384298281359176555554903146633474
108883,49,SONOMA,NC,NORTH COAST,NS,NORTHERN SONOMA COUNTY APCD,52052091700000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.6940662481517931133019002714673524789271,,0.00002829689530951537480845973057189140895833,0.00002376939205999291483910617368038878352505
108883,36,SAN BERNARDINO,MD,MOJAVE DESERT,MOJ,MOJAVE DESERT AQMD,52052091700000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.3637016137613716245177882554650664380629,,0.00001482801752125618169103833396383995588978,0.00001245553471785519262047220052962556294741
108883,6,COLUSA,SV,SACRAMENTO VALLEY,COL,COLUSA COUNTY APCD,52052091700000,520,ARCHITECTURAL COATINGS AND RELATED PROCESS SOLVENTS,A,0.2936415470072867552507501071581654522079,,0.00001197168733721814886051655688022527120879,0.00001005621736326324504283390777938922781538
108883,52,TEHAMA,SV,SACRAMENTO VALLEY,TEH,TEHAMA COUNTY APCD,51050090200000,510,CONSUMER PRODUCTS,A,190.7966505955848,,0.007778728416323581213307240704500978473607,0.00653413186971180821917808219178082191783
108883,14,INYO,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,51050090200000,510,CONSUMER PRODUCTS,A,55.8322753318792,,0.002276266932969634703196347031963470319645,0.0019120642236944931506849315068493150685
108883,6,COLUSA,SV,SACRAMENTO VALLEY,COL,COLUSA COUNTY APCD,51050090200000,510,CONSUMER PRODUCTS,A,64.1858938639808,,0.002616841726352772341813437703848662752784,0.00219814705013632876712328767123287671234
108883,33,RIVERSIDE,MD,MOJAVE DESERT,SC,SOUTH COAST AQMD,51050090200000,510,CONSUMER PRODUCTS,A,0.6622684428416,,0.00002700050729132420091324200913242009132432,0.0000226804261247123287671232876712328767124
108883,22,MARIPOSA,MC,MOUNTAIN COUNTIES,MPA,MARIPOSA COUNTY APCD,51050090200000,510,CONSUMER PRODUCTS,A,54.9231610676056,,0.002239202587557305936073059360730593607315,0.00188093017354813698630136986301369863015
108883,50,STANISLAUS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050090200000,510,CONSUMER PRODUCTS,A,1555.2722069073184,,0.0634080319189219830397912589693411611223,0.0532627468118944657534246575342465753427
108883,42,SANTA BARBARA,SCC,SOUTH CENTRAL COAST,SB,SANTA BARBARA COUNTY APCD,51050090200000,510,CONSUMER PRODUCTS,A,1276.7851374478328,,0.0520541885782710697977821265492498369213,0.0437255184057476986301369863013698630139
108883,47,SISKIYOU,NEP,NORTHEAST PLATEAU,SIS,SISKIYOU COUNTY APCD,51050090200000,510,CONSUMER PRODUCTS,A,135.0275909529648,,0.005505038770098043052837573385518590998072,0.00462423256688235616438356164383561643838
108883,40,SAN LUIS OBISPO,SCC,SOUTH CENTRAL COAST,SLO,SAN LUIS OBISPO COUNTY APCD,51050090200000,510,CONSUMER PRODUCTS,A,811.1378768927864,,0.0330698743025434768427919112850619699936,0.0277786944141365205479452054794520547946
108883,51,SUTTER,SV,SACRAMENTO VALLEY,FR,FEATHER RIVER AQMD,51050090200000,510,CONSUMER PRODUCTS,A,285.6726854844184,,0.0116467989841984018264840182648401826485,0.00978331114672665753424657534246575342471
108883,9,EL DORADO,LT,LAKE TAHOE,ED,EL DORADO COUNTY AQMD,51050090200000,510,CONSUMER PRODUCTS,A,92.5611050281552,,0.003773691496581669928245270711024135681678,0.00316990085712860273972602739726027397261
108883,19,LOS ANGELES,SC,SOUTH COAST,SC,SOUTH COAST AQMD,51050090200000,510,CONSUMER PRODUCTS,A,28500.3041800470456,,1.16194977902996761252446183953033268102,0.976037814385172794520547945205479452058
108883,27,MONTEREY,NCC,NORTH CENTRAL COAST,MBU,MONTEREY BAY AIR RESOURCES DISTRICT,51050090200000,510,CONSUMER PRODUCTS,A,1252.3444060943752,,0.0510577464976506523157208088714938030009,0.0428885070580265479452054794520547945207
108883,48,SOLANO,SF,SAN FRANCISCO BAY AREA,BA,BAY AREA AQMD,51050090200000,510,CONSUMER PRODUCTS,A,852.7373927533168,,0.03476587543840984996738421395955642531,0.0292033353682642739726027397260273972604
108883,2,ALPINE,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,51050090200000,510,CONSUMER PRODUCTS,A,3.53711776784,,0.000144207345394651011089367253750815394652,0.000121134170131506849315068493150684931508
108883,31,PLACER,SV,SACRAMENTO VALLEY,PLA,PLACER COUNTY APCD,51050090200000,510,CONSUMER PRODUCTS,A,948.1703361957384,,0.0386566510190695694716242661448140900197,0.0324715868560184383561643835616438356166
108883,8,DEL NORTE,NC,NORTH COAST,NCU,NORTH COAST UNIFIED AQMD,51050090200000,510,CONSUMER PRODUCTS,A,85.5019216032056,,0.003485890476321167645140247879973907371183,0.00292814800010978082191780821917808219179
108883,11,GLENN,SV,SACRAMENTO VALLEY,GLE,GLENN COUNTY APCD,51050090200000,510,CONSUMER PRODUCTS,A,84.9781269603456,,0.003464535508820352250489236790606653620367,0.002910209827409095890410958904109589041115
108883,34,SACRAMENTO,SV,SACRAMENTO VALLEY,SAC,SACRAMENTO METROPOLITAN AQMD,51050090510000,510,CONSUMER PRODUCTS,A,5024.6146335864696,,0.2048521947809226027397260273972602739735,0.1720758436159749863013698630136986301375
108883,18,LASSEN,NEP,NORTHEAST PLATEAU,LAS,LASSEN COUNTY APCD,51050090510000,510,CONSUMER PRODUCTS,A,122.9047450705284,,0.005010793585719520547945205479452054794536,0.00420906661200439726027397260273972602741
108883,33,RIVERSIDE,SS,SALTON SEA,SC,SOUTH COAST AQMD,51050090510000,510,CONSUMER PRODUCTS,A,1506.7085895142764,,0.0614281062261202054794520547945205479454,0.0515996092299409726027397260273972602742
108883,17,LAKE,LC,LAKE COUNTY,LAK,LAKE COUNTY AQMD,51050090510000,510,CONSUMER PRODUCTS,A,229.6735867663608,,0.009363730706391095890410958904109589041143,0.00786553379336852054794520547945205479456
108883,50,STANISLAUS,SJV,SAN JOAQUIN VALLEY,SJU,SAN JOAQUIN VALLEY APCD,51050090510000,510,CONSUMER PRODUCTS,A,1824.1975100772948,,0.074372044605238698630136986301369863014,0.0624725174684005068493150684931506849318
108883,2,ALPINE,GBV,GREAT BASIN VALLEYS,GBU,GREAT BASIN UNIFIED APCD,51050090510000,510,CONSUMER PRODUCTS,A,4.1487283124028,,0.000169142543721575342465753424657534246576,0.000142079736726123287671232876712328767124
108883,37,SAN DIEGO,SD,SAN DIEGO COUNTY,SD,SAN DIEGO COUNTY APCD,51050090510000,510,CONSUMER PRODUCTS,A,10960.713657985896,,0.4468653643992945205479452054794520547965,0.375366906095407397260273972602739726029
108883,31,PLACER,LT,LAKE TAHOE,PLA,PLACER COUNTY APCD,51050090510000,510,CONSUMER PRODUCTS,A,37.13729548998,,0.001514077604777397260273972602739726027403,0.001271825188013013698630136986301369863019
